dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,1569714665,Fibrosis,sex:male,fnr,0.34545454545454546,0.23251341681574245,0.46939548546691406
NIH,densenet121-res224-all,condition_1_original,1569714665,Fibrosis,sex_gap:female-minus-male,fnr,-0.062435677530017164,-0.23171671880170436,0.12521347248576845
NIH,densenet121-res224-all,condition_1_original,1569714665,Effusion,sex:female,fnr,0.3333333333333333,0.2523323852092645,0.41130218216318787
NIH,densenet121-res224-all,condition_1_original,1569714665,Effusion,sex:male,fnr,0.29457364341085274,0.21769407055001164,0.36886191677175284
NIH,densenet121-res224-all,condition_1_original,1569714665,Effusion,sex_gap:female-minus-male,fnr,0.03875968992248058,-0.07041767932395365,0.15035556077158524
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumonia,sex:female,fnr,0.7777777777777778,0.5625,0.9663793103448268
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumonia,sex:male,fnr,0.55,0.3333333333333333,0.7647058823529411
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumonia,sex_gap:female-minus-male,fnr,0.22777777777777775,-0.0916826923076923,0.5027232142857141
NIH,densenet121-res224-all,condition_1_original,1569714665,Pleural_Thickening,sex:female,fnr,0.36764705882352944,0.2586067853170189,0.4805318099621897
NIH,densenet121-res224-all,condition_1_original,1569714665,Pleural_Thickening,sex:male,fnr,0.5365853658536586,0.4266666666666667,0.6438508371385083
NIH,densenet121-res224-all,condition_1_original,1569714665,Pleural_Thickening,sex_gap:female-minus-male,fnr,-0.16893830703012913,-0.31917696444249344,-0.014602815584919486
NIH,densenet121-res224-all,condition_1_original,1569714665,Cardiomegaly,sex:female,fnr,0.23076923076923078,0.15066780821917808,0.3225806451612903
NIH,densenet121-res224-all,condition_1_original,1569714665,Cardiomegaly,sex:male,fnr,0.13114754098360656,0.054521103896103915,0.22225877192982452
NIH,densenet121-res224-all,condition_1_original,1569714665,Cardiomegaly,sex_gap:female-minus-male,fnr,0.09962168978562422,-0.022174488851088286,0.21533932099383624
NIH,densenet121-res224-all,condition_1_original,1569714665,Nodule,sex:female,fnr,0.6597222222222222,0.5869565217391305,0.7368517095658854
NIH,densenet121-res224-all,condition_1_original,1569714665,Nodule,sex:male,fnr,0.6257309941520468,0.5548662011879186,0.69543659621802
NIH,densenet121-res224-all,condition_1_original,1569714665,Nodule,sex_gap:female-minus-male,fnr,0.033991228070175405,-0.06804853041695148,0.14440956573483804
NIH,densenet121-res224-all,condition_1_original,1569714665,Mass,sex:female,fnr,0.3707865168539326,0.276079192546584,0.4767821031344793
NIH,densenet121-res224-all,condition_1_original,1569714665,Mass,sex:male,fnr,0.35251798561151076,0.2760826150935464,0.42761083743842365
NIH,densenet121-res224-all,condition_1_original,1569714665,Mass,sex_gap:female-minus-male,fnr,0.018268531242421837,-0.11100874935666487,0.1514832731917708
NIH,densenet121-res224-all,condition_1_original,1569714665,Hernia,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,1569714665,Hernia,sex:male,fnr,0.4,0.1,0.7272727272727273
NIH,densenet121-res224-all,condition_1_original,1569714665,Hernia,sex_gap:female-minus-male,fnr,-0.4,-0.7272727272727273,-0.1
NIH,densenet121-res224-all,condition_1_original,1569714665,NIH_14_pooled,sex:female,fnr,0.509515570934256,0.4792081028598329,0.5389238233045477
NIH,densenet121-res224-all,condition_1_original,1569714665,NIH_14_pooled,sex:male,fnr,0.503586800573888,0.4749991976893453,0.5301295731707317
NIH,densenet121-res224-all,condition_1_original,1569714665,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.005928770360367985,-0.03285562715879749,0.0454141760298766
NIH,densenet121-res224-all,condition_1_original,2006902500,Atelectasis,sex:female,fnr,0.358974358974359,0.28205128205128205,0.4357637250275287
NIH,densenet121-res224-all,condition_1_original,2006902500,Atelectasis,sex:male,fnr,0.4019607843137255,0.336369457507558,0.4704740800429761
NIH,densenet121-res224-all,condition_1_original,2006902500,Atelectasis,sex_gap:female-minus-male,fnr,-0.04298642533936653,-0.14560220324689008,0.062179740248937035
NIH,densenet121-res224-all,condition_1_original,2006902500,Consolidation,sex:female,fnr,0.5,0.3333333333333333,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,2006902500,Consolidation,sex:male,fnr,0.45454545454545453,0.31302083333333336,0.6
NIH,densenet121-res224-all,condition_1_original,2006902500,Consolidation,sex_gap:female-minus-male,fnr,0.04545454545454547,-0.17810594512195121,0.27260765550239235
NIH,densenet121-res224-all,condition_1_original,2006902500,Infiltration,sex:female,fnr,0.8050314465408805,0.7578571493204481,0.8472883406402515
NIH,densenet121-res224-all,condition_1_original,2006902500,Infiltration,sex:male,fnr,0.7342995169082126,0.690029919192608,0.773425702811245
NIH,densenet121-res224-all,condition_1_original,2006902500,Infiltration,sex_gap:female-minus-male,fnr,0.07073192963266794,0.008820337152075303,0.1322282814738291
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumothorax,sex:female,fnr,0.3793103448275862,0.21428571428571427,0.5555555555555556
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumothorax,sex:male,fnr,0.2857142857142857,0.12051515151515155,0.4532991202346039
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumothorax,sex_gap:female-minus-male,fnr,0.09359605911330049,-0.1378867212207463,0.34084096109839795
NIH,densenet121-res224-all,condition_1_original,2006902500,Edema,sex:female,fnr,0.3,0.0,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,2006902500,Edema,sex:male,fnr,0.75,0.4,1.0
NIH,densenet121-res224-all,condition_1_original,2006902500,Edema,sex_gap:female-minus-male,fnr,-0.45,-0.875,0.03796932234432175
NIH,densenet121-res224-all,condition_1_original,2006902500,Emphysema,sex:female,fnr,0.09523809523809523,0.0,0.23919047619047604
NIH,densenet121-res224-all,condition_1_original,2006902500,Emphysema,sex:male,fnr,0.10344827586206896,0.0,0.23076923076923078
NIH,densenet121-res224-all,condition_1_original,2006902500,Emphysema,sex_gap:female-minus-male,fnr,-0.008210180623973731,-0.18375420875420867,0.1665229885057471
NIH,densenet121-res224-all,condition_1_original,2006902500,Fibrosis,sex:female,fnr,0.3333333333333333,0.20924346879535569,0.46938775510204084
NIH,densenet121-res224-all,condition_1_original,2006902500,Fibrosis,sex:male,fnr,0.45901639344262296,0.3333333333333333,0.5886986301369863
NIH,densenet121-res224-all,condition_1_original,2006902500,Fibrosis,sex_gap:female-minus-male,fnr,-0.12568306010928965,-0.3075027870680045,0.04476447947214046
NIH,densenet121-res224-all,condition_1_original,2006902500,Effusion,sex:female,fnr,0.30708661417322836,0.23193906115417745,0.38674635532493196
NIH,densenet121-res224-all,condition_1_original,2006902500,Effusion,sex:male,fnr,0.3401360544217687,0.27015183084461936,0.42101461038961036
NIH,densenet121-res224-all,condition_1_original,2006902500,Effusion,sex_gap:female-minus-male,fnr,-0.03304944024854034,-0.15205534952245475,0.07877088650393735
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumonia,sex:female,fnr,0.8571428571428571,0.6483088235294119,1.0
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumonia,sex:male,fnr,0.6176470588235294,0.4603430353430354,0.7907346491228069
NIH,densenet121-res224-all,condition_1_original,2006902500,Pneumonia,sex_gap:female-minus-male,fnr,0.23949579831932766,-0.024324832775919705,0.4664583333333333
NIH,densenet121-res224-all,condition_1_original,2006902500,Pleural_Thickening,sex:female,fnr,0.5070422535211268,0.390913722826087,0.6194332662642521
NIH,densenet121-res224-all,condition_1_original,2006902500,Pleural_Thickening,sex:male,fnr,0.5353535353535354,0.43575145976136076,0.632183908045977
NIH,densenet121-res224-all,condition_1_original,2006902500,Pleural_Thickening,sex_gap:female-minus-male,fnr,-0.028311281832408608,-0.16860491263790992,0.12484539135642701
NIH,densenet121-res224-all,condition_1_original,2006902500,Cardiomegaly,sex:female,fnr,0.21978021978021978,0.14285714285714285,0.3030120481927709
NIH,densenet121-res224-all,condition_1_original,2006902500,Cardiomegaly,sex:male,fnr,0.21428571428571427,0.1007203389830509,0.32177663438256654
NIH,densenet121-res224-all,condition_1_original,2006902500,Cardiomegaly,sex_gap:female-minus-male,fnr,0.005494505494505503,-0.13147256882550998,0.14613060428849894
NIH,densenet121-res224-all,condition_1_original,2006902500,Nodule,sex:female,fnr,0.7022900763358778,0.6239155963302753,0.781766917293233
NIH,densenet121-res224-all,condition_1_original,2006902500,Nodule,sex:male,fnr,0.6051282051282051,0.5358770633160878,0.6757610632610632
NIH,densenet121-res224-all,condition_1_original,2006902500,Nodule,sex_gap:female-minus-male,fnr,0.09716187120767272,-0.014095950215618458,0.20522412546671467
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex:female,fnr,0.3829787234042553,0.28253346948037217,0.47594367015098715
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex:male,fnr,0.3246753246753247,0.2523072894847089,0.4006686046511627
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex_gap:female-minus-male,fnr,0.058303398728930644,-0.06668117010161281,0.17824390196409312
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex:female,fnr,0.3333333333333333,0.0,0.7082142857142847
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex:male,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex_gap:female-minus-male,fnr,0.3333333333333333,0.0,0.7082142857142847
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:female,fnr,0.5190641247833622,0.4847009355239223,0.5516911426615341
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:male,fnr,0.5111712931618145,0.48322396350064456,0.5408593596437894
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.007892831621547636,-0.0365003522963483,0.050456603760929315
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:female,fnr,0.4253731343283582,0.34282738095238097,0.5109529602595296
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:male,fnr,0.49,0.4226661658809512,0.5634612269143536
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex_gap:female-minus-male,fnr,-0.06462686567164178,-0.17484346224677708,0.0470168697282099
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:female,fnr,0.47619047619047616,0.31997872340425537,0.636411992263056
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:male,fnr,0.5510204081632653,0.4053893178893179,0.6888888888888889
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex_gap:female-minus-male,fnr,-0.07482993197278909,-0.2740232824553989,0.13494275035595626
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:female,fnr,0.7542372881355932,0.7118631856591608,0.7977543439553018
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:male,fnr,0.684085510688836,0.6408261572044895,0.7250727313903454
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex_gap:female-minus-male,fnr,0.07015177744675716,0.013846566435257585,0.13138834548668327
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:female,fnr,0.3333333333333333,0.16129032258064516,0.5003048780487802
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:male,fnr,0.2608695652173913,0.09523809523809523,0.4546401515151514
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex_gap:female-minus-male,fnr,0.07246376811594202,-0.1770238095238095,0.33007130124777184
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:male,fnr,0.25,0.0,0.6260416666666657
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex_gap:female-minus-male,fnr,-0.25,-0.6260416666666657,0.0
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:female,fnr,0.15789473684210525,0.0,0.34788043478260866
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:male,fnr,0.12903225806451613,0.02774122807017547,0.2571658986175115
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex_gap:female-minus-male,fnr,0.02886247877758913,-0.1724717278457545,0.2438982213438734
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:female,fnr,0.3333333333333333,0.21049571603427175,0.4600671641791044
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:male,fnr,0.37681159420289856,0.270203654358584,0.4931506849315068
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex_gap:female-minus-male,fnr,-0.043478260869565244,-0.20146329467379268,0.11335477375029612
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:female,fnr,0.2540983606557377,0.17894522892597348,0.3360710140722472
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:male,fnr,0.3237410071942446,0.24682894052366916,0.4013617418798505
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex_gap:female-minus-male,fnr,-0.06964264653850688,-0.17162483646186863,0.03814318069764574
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:female,fnr,0.5,0.2222222222222222,0.7503676470588232
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:male,fnr,0.7894736842105263,0.5997058823529414,0.95
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex_gap:female-minus-male,fnr,-0.2894736842105263,-0.6042410714285714,0.042867445054945115
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:female,fnr,0.5405405405405406,0.4285342261904762,0.6623376623376623
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:male,fnr,0.4270833333333333,0.3333333333333333,0.5222400611620795
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.11345720720720726,-0.03536976784141909,0.2661665252858582
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:female,fnr,0.16455696202531644,0.09088355464759962,0.24002409638554215
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:male,fnr,0.15625,0.07406045751633988,0.2537372660506989
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex_gap:female-minus-male,fnr,0.008306962025316444,-0.1054155998732115,0.12429207616707613
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:female,fnr,0.6503067484662577,0.5714083938660209,0.7212197928653624
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:male,fnr,0.5526315789473685,0.48332386363636365,0.6174903567984571
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex_gap:female-minus-male,fnr,0.09767516951888922,-0.010768797438330148,0.19704062415926815
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:female,fnr,0.33653846153846156,0.24714759959141985,0.43184746954076847
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:male,fnr,0.3048780487804878,0.23951697668492802,0.38065284178187403
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex_gap:female-minus-male,fnr,0.031660412757973766,-0.08395512943265497,0.14298971603236832
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:female,fnr,0.1,0.0,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:male,fnr,0.4444444444444444,0.125,0.8
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex_gap:female-minus-male,fnr,-0.34444444444444444,-0.75,0.05559523809523806
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:female,fnr,0.5033112582781457,0.471189498793443,0.5356874665532232
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:male,fnr,0.4865047233468286,0.4580517198103064,0.513477091466034
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.01680653493131712,-0.02645524995208855,0.058730128038565234
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:female,fnr,0.34375,0.2601626016260163,0.4244604316546763
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:male,fnr,0.4090909090909091,0.3459586385178803,0.47171121593291404
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex_gap:female-minus-male,fnr,-0.06534090909090912,-0.1702761834168407,0.03870787192604618
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:female,fnr,0.4523809523809524,0.3111111111111111,0.6087221633085896
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:male,fnr,0.5490196078431373,0.40979424556707933,0.6923387096774193
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex_gap:female-minus-male,fnr,-0.09663865546218492,-0.30299616017216824,0.10939398491167408
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:female,fnr,0.7260726072607261,0.672533677675811,0.7781858302930446
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:male,fnr,0.6625310173697271,0.6185896565382222,0.7109418402777777
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex_gap:female-minus-male,fnr,0.063541589890999,-0.006681087638590487,0.1299616847047747
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:female,fnr,0.4375,0.26661764705882357,0.5925925925925926
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:male,fnr,0.15789473684210525,0.0,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex_gap:female-minus-male,fnr,0.27960526315789475,0.05549938725490198,0.49749999999999994
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:female,fnr,0.3333333333333333,0.0,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:male,fnr,0.6363636363636364,0.3333333333333333,0.9166666666666666
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex_gap:female-minus-male,fnr,-0.30303030303030304,-0.7322104978354977,0.16666666666666669
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:female,fnr,0.1,0.0,0.2502314814814813
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:male,fnr,0.11764705882352941,0.024970238095238125,0.24140543364681294
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex_gap:female-minus-male,fnr,-0.017647058823529405,-0.19325087183958153,0.157731694828469
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:female,fnr,0.20930232558139536,0.08692546583850934,0.3500219298245614
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:male,fnr,0.2833333333333333,0.16392697466467956,0.393455042225534
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex_gap:female-minus-male,fnr,-0.07403100775193797,-0.22816255108251454,0.09776673827425704
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:female,fnr,0.24369747899159663,0.16378481432360742,0.3226043643263757
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:male,fnr,0.34057971014492755,0.2589928057553957,0.4214448051948052
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex_gap:female-minus-male,fnr,-0.09688223115333092,-0.20673980703392467,0.016107135448223182
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:female,fnr,0.6363636363636364,0.2857142857142857,0.9090909090909091
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:male,fnr,0.6666666666666666,0.45,0.8530462184873948
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex_gap:female-minus-male,fnr,-0.030303030303030276,-0.40872670807453415,0.31871428571428567
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:female,fnr,0.47297297297297297,0.3452008928571429,0.5857142857142857
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:male,fnr,0.4666666666666667,0.35784159919028347,0.5696270586634
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.006306306306306297,-0.14093346129488754,0.16981401741838165
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:female,fnr,0.24271844660194175,0.1588785046728972,0.3246753246753247
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:male,fnr,0.29508196721311475,0.18333333333333332,0.40846670934699103
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.052363520611173,-0.19515116220185344,0.09402428143827464
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:female,fnr,0.6347305389221557,0.5582707316055256,0.7099421296296297
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:male,fnr,0.6055555555555555,0.532608695652174,0.6724573808601317
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex_gap:female-minus-male,fnr,0.029174983366600182,-0.07347483312262673,0.12976321686351386
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:female,fnr,0.3888888888888889,0.2999766355140187,0.48117273910214703
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:male,fnr,0.3108108108108108,0.24025974025974026,0.3881661775842484
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex_gap:female-minus-male,fnr,0.0780780780780781,-0.03647553327796266,0.19092643614488272
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:female,fnr,0.1111111111111111,0.0,0.4
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:male,fnr,0.375,0.0,0.75
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex_gap:female-minus-male,fnr,-0.2638888888888889,-0.6666666666666666,0.16666666666666666
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:female,fnr,0.476027397260274,0.4439754761049227,0.507337655152663
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:male,fnr,0.48168624740843125,0.45284058563041313,0.5076254121197122
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex_gap:female-minus-male,fnr,-0.005658850148157257,-0.04800956364386986,0.03796805737485322
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:female,fnr,0.42857142857142855,0.33987500000000004,0.5156684027777778
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:male,fnr,0.4396135265700483,0.3726253237143914,0.5058861301369862
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex_gap:female-minus-male,fnr,-0.011042097998619771,-0.12381225692414502,0.09602399508888057
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:female,fnr,0.5185185185185185,0.3098806366047746,0.7058823529411765
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:male,fnr,0.5476190476190477,0.39111876988335104,0.6946557971014492
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex_gap:female-minus-male,fnr,-0.029100529100529182,-0.2718452380952381,0.20606299838657438
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:female,fnr,0.7554858934169278,0.706923837784372,0.8008801247771836
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:male,fnr,0.7202970297029703,0.6761403589933382,0.7635772121670821
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex_gap:female-minus-male,fnr,0.035188863713957574,-0.03571860737251642,0.0974511587594091
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:female,fnr,0.4411764705882353,0.2629385964912281,0.6010606060606057
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:male,fnr,0.30434782608695654,0.1328260869565218,0.5187777777777777
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex_gap:female-minus-male,fnr,0.13682864450127874,-0.14574905550712,0.35833606941838647
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:female,fnr,0.42857142857142855,0.0,1.0
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:male,fnr,0.4666666666666667,0.2,0.7391447368421046
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex_gap:female-minus-male,fnr,-0.038095238095238126,-0.4864010989010986,0.5
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:female,fnr,0.20833333333333334,0.05263157894736842,0.382763975155279
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:male,fnr,0.125,0.02702702702702703,0.2382763975155279
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex_gap:female-minus-male,fnr,0.08333333333333334,-0.10444783197831976,0.27436099439775896
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:female,fnr,0.38461538461538464,0.24910714285714297,0.5179728835978836
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:male,fnr,0.37254901960784315,0.24346089150546682,0.5
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex_gap:female-minus-male,fnr,0.01206636500754149,-0.16816819955406903,0.19566506410256393
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:female,fnr,0.3770491803278688,0.290550041356493,0.4631038647342995
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:male,fnr,0.36879432624113473,0.28669769720725136,0.4470394736842105
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex_gap:female-minus-male,fnr,0.008254854086734098,-0.10803630612319637,0.12852046698150107
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:female,fnr,0.4444444444444444,0.10757575757575799,0.8
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:male,fnr,0.7142857142857143,0.52,0.9055194805194803
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex_gap:female-minus-male,fnr,-0.2698412698412699,-0.6529166666666664,0.125
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:female,fnr,0.4827586206896552,0.3333333333333333,0.6137061403508772
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:male,fnr,0.4383561643835616,0.32481514084507046,0.5509896171317326
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.044402456306093574,-0.1396629363684974,0.21243798987445014
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:female,fnr,0.19540229885057472,0.11764705882352941,0.27980246466110903
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:male,fnr,0.22727272727272727,0.13793103448275862,0.327039124668435
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.03187042842215254,-0.15487052071668533,0.09718477395037982
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:female,fnr,0.6690647482014388,0.5922252747252748,0.75
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:male,fnr,0.5502958579881657,0.47299673380511703,0.6292863087806908
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex_gap:female-minus-male,fnr,0.11876889021327308,-0.0035277470625259375,0.23148153968441304
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:female,fnr,0.4528301886792453,0.35590368318122556,0.5508777239709443
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:male,fnr,0.30434782608695654,0.22376012145748989,0.3824439024390243
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex_gap:female-minus-male,fnr,0.14848236259228875,0.02816596177718757,0.2756293435438891
